configuration,period_ms,lines,seed,epochs,total_regions,mandatory_infeasible,optional_skipped,dispatch_infeasible,expired_waiting,completed,deadline_misses,thermal_violations,mandatory_released,mandatory_unique_terminal_uids,mandatory_pre_reject,mandatory_wait_expire,mandatory_late_complete,mandatory_on_time,mandatory_terminal_residual,mandatory_pre_rejection_rate,mandatory_admitted_dmr,mandatory_service_failure_rate,mandatory_terminal_table_sha256,budget_mode,network_mode,release_mode,priority_overhead_ms,all_regions_mandatory,enable_productive_cooling,fixed_voltage_index,enforce_thermal_feasibility,overrun_probability,overrun_min_extra,overrun_max_extra,forced_overrun_count,historical_completed_only_dice,historical_coverage_adjusted_dice,historical_mandatory_effective_dice,on_time_completed_regions,historical_weighted_coverage_utility,images,defective_images,mean_complete_image_dice,completed_only_images,mean_completed_only_dice,pixel_defect_recall,pixel_missed_detection_rate,image_complete_miss_rate,optimism_gap,average_temperature_c,iit_celsius_seconds,peak_temperature_c,observation_horizon_s,admission_infeasible,scheduler,early_exit,temperature_compensation
Full-HBTASP,250,8,606,1000,32000,0.0,1304.0,0.0,0,30696,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6292771305705679,0.6036340874998173,0.6884000000000013,30696,0.6305047117791853,8000,8000,0.4716066196198606,7936,0.4806220685629687,0.6262593604329556,0.3737406395670444,0.081,0.0090154489431081,59.66748987654291,0.0,59.9999806194535,249.99312673796788,nan,nan,nan,
Full-HBTASP,250,8,707,1000,32000,0.0,1440.0,0.0,0,30560,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6294018193715407,0.6010787374998214,0.6884000000000013,30560,0.6277744515959528,8000,8000,0.4708462237760242,7927,0.4812014908245399,0.6267471025715273,0.3732528974284727,0.083,0.0103552670485156,59.67045060825836,0.0,59.99995864613794,249.9947470588235,nan,nan,nan,
Full-HBTASP,250,8,808,1000,32000,0.0,1336.0,0.0,0,30664,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6288737248889344,0.6026182468748215,0.6884000000000013,30664,0.6292712274629902,8000,8000,0.473611007558637,7952,0.4801503171306899,0.6321908080505102,0.3678091919494898,0.083,0.0065393095720528,59.69416758678578,0.0,59.999991183259056,249.9910363636364,nan,nan,nan,
Full-HBTASP,250,8,909,1000,32000,0.0,1320.0,0.0,0,30680,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,a8c124acc17ac65b2cb1529125ce780607cdb86f117209ab5b3479ea9aad8a28,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6287335169489628,0.6027982593748181,0.6884000000000013,30680,0.6290343531228951,8000,8000,0.4710208779602924,7936,0.4800775925785839,0.6325599593588915,0.3674400406411084,0.079,0.0090567146182914,59.68656001974274,0.0,59.99999918670779,249.99952941176468,nan,nan,nan,
Full-HBTASP,250,8,1010,1000,32000,0.0,1304.0,0.0,0,30696,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,d3b8735acadda44f30d6c9e91006c692298437fd0395e4753048eb08f289bf45,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6285733939273623,0.6029590281248224,0.6884000000000013,30696,0.6296728718366181,8000,8000,0.4727578230432872,7944,0.4807738806018182,0.6299567154803422,0.3700432845196578,0.082,0.008016057558531,59.67705614731079,0.0,59.99994873607487,249.9962454545455,nan,nan,nan,
Full-HBTASP,250,10,101,1000,40000,0.0,3360.0,0.0,0,36640,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,ba24034ae3cf4562ab6a0153556be98ed2c4b4bffe7e7bdc8e8a9fe95da3ae23,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.609608897379941,0.5584017500000259,0.6884000000000013,36640,0.6031705235706174,10000,10000,0.4263015222508671,9780,0.4439981716029645,0.6246522537697872,0.3753477462302128,0.104,0.0176966493520974,59.81352264035204,0.0,59.99949373101219,249.99923529411768,nan,nan,nan,
Full-HBTASP,250,10,202,1000,40000,0.0,3280.0,0.0,0,36720,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,a31dd7180ec5a17c6109cc36edd6a1a2865732b406c1cba67be0cad853f4b566,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6093484940087484,0.559381917500031,0.6884000000000013,36720,0.6036372367002797,10000,10000,0.4221130987554973,9740,0.4405667315907925,0.6309799967045968,0.3690200032954032,0.108,0.0184536328352952,59.81343789620331,0.0,59.99994956306979,250.00000000000003,nan,nan,nan,
Full-HBTASP,250,10,303,1000,40000,0.0,3260.0,0.0,0,36740,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,50217851ecebf8d2338a275cd29e82ffabe16ff153d1881d800178b818384e08,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6093330430049341,0.5596724000000319,0.6884000000000013,36740,0.6029815181063782,10000,10000,0.4270164259792129,9800,0.4441508133733191,0.610959845124291,0.389040154875709,0.098,0.0171343873941061,59.817060133654266,0.0,59.99945702756046,250.00000000000003,nan,nan,nan,
Full-HBTASP,250,10,404,1000,40000,0.0,3500.0,0.0,0,36500,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,666c91aca3d98fc592001468c87d42b3811143a5760cc295453880e244dc758a,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6100588301370065,0.5566786825000184,0.6884000000000013,36500,0.6015412621467456,10000,10000,0.4227075588608759,9740,0.4434361951924608,0.6098556624926815,0.3901443375073185,0.112,0.0207286363315849,59.81528255033314,0.0,59.99879847546774,250.00000000000003,nan,nan,nan,
Full-HBTASP,250,10,505,1000,40000,0.0,3380.0,0.0,0,36620,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,04672988e5cbc3ed558a7a8a37b1047a717d071003dab2e756353934eb08b021,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6097436646641443,0.5582203250000242,0.6884000000000013,36620,0.6022765733184817,10000,10000,0.4268720420404915,9820,0.4438249573521546,0.6239904530569481,0.3760095469430519,0.098,0.016952915311663,59.81608219962494,0.0,59.99996554182102,249.99722727272757,nan,nan,nan,
Full-HBTASP,250,10,606,1000,40000,0.0,3400.0,0.0,0,36600,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4774fcd2535e12b211f86580e78668e1e9bd961da670be7bd6bd7a6c26dc59af,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6097733497268011,0.5579426150000231,0.6884000000000013,36600,0.6033460002349398,10000,10000,0.4275051376297933,9760,0.4462265300845254,0.6245465008348547,0.3754534991651452,0.102,0.018721392454732,59.81243702334157,0.0,59.99889677194551,250.00000000000003,nan,nan,nan,
Full-HBTASP,250,10,707,1000,40000,0.0,3420.0,0.0,0,36580,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,c605b9756ab83b71cebd84bc5abee05ba757a64ae099f5222f6e8681ffb7d720,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.609703116457108,0.5575735000000253,0.6884000000000013,36580,0.6006868839575857,10000,10000,0.421590847180761,9720,0.444181699231669,0.6244979723543859,0.3755020276456141,0.114,0.022590852050908,59.81255680857347,0.0,59.99913914978827,249.99742941176493,nan,nan,nan,
Full-HBTASP,250,10,808,1000,40000,0.0,3380.0,0.0,0,36620,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,e605a1726b1f4167ef338b823102f2cdcf91485c2169dd1f43f679edd32d0c6b,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6096350983069639,0.5581209325000255,0.6884000000000013,36620,0.6022164544284082,10000,10000,0.4252033871156465,9800,0.4441444732098429,0.6168639210303353,0.3831360789696647,0.1,0.0189410860941964,59.81231868029466,0.0,59.9987651354461,249.99742941176493,nan,nan,nan,
Full-HBTASP,250,10,909,1000,40000,0.0,3300.0,0.0,0,36700,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,4aa46a36bd6ab7692e6e9b8d01c77bc74efc702a0031843df833c095ec32a39e,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6093852043597059,0.5591109250000301,0.6884000000000013,36700,0.6019436451444179,10000,10000,0.4206925412728475,9780,0.4382902416055371,0.6234972965412031,0.3765027034587969,0.114,0.0175977003326895,59.81417374732092,0.0,59.99982565833596,249.99742941176493,nan,nan,nan,
Full-HBTASP,250,10,1010,1000,40000,0.0,3500.0,0.0,0,36500,0,0,10000,10000,0,0,0,10000,0,0.0,0.0,0.0,59935886a4422cb71f0cc89a8bc7b0c529d05a68340841646e4c8885c5e0c9ac,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6099642191781041,0.5565923500000199,0.6884000000000013,36500,0.6012574815554244,10000,10000,0.426799260602222,9780,0.4436240192231102,0.6242187738907461,0.3757812261092539,0.108,0.0168247586208881,59.811539065652255,0.0,59.99981591061349,250.00000000000003,nan,nan,nan,
Full-HBTASP,300,4,101,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,358345139b329c40140caebe1f44495eb1cb4ce7057ad9123725a473225c7759,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6836198812498366,0.6836198812498366,0.6884000000000013,16000,0.6854411994622925,4000,4000,0.4942210362203026,4000,0.4942210362203026,0.6343798443478353,0.3656201556521646,0.06,0.0,54.741014517404274,0.0,59.99973364265347,299.9479696969698,nan,nan,nan,
Full-HBTASP,300,4,202,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,34b8939f5e22fe77656bcf596b267a8e14848f4c8183e258a0aa6bf6964bce30,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6839061999998362,0.6839061999998362,0.6884000000000013,16000,0.6855800399939538,4000,4000,0.4937742420386554,4000,0.4937742420386554,0.6347656303126322,0.3652343696873678,0.062,0.0,54.76612214278144,0.0,59.999246388537394,299.9238413547238,nan,nan,nan,
Full-HBTASP,300,4,303,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,cb9cf6119f28cbbe2f515263b460577c6bf03d42557f7919b99931e42d877f4b,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6840233937498379,0.6840233937498379,0.6884000000000013,16000,0.6856273575398889,4000,4000,0.4933532910277673,4000,0.4933532910277673,0.6316779619538362,0.3683220380461638,0.062,0.0,54.65582794937922,0.0,59.999320485414486,299.940659536542,nan,nan,nan,
Full-HBTASP,300,4,404,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,19660c8d7c38bf482c258d456033c0235b91bafa3f9150f8928502cb0b6a233e,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6838530937498385,0.6838530937498385,0.6884000000000013,16000,0.6854821696842675,4000,4000,0.4971213265185029,4000,0.4971213265185029,0.6373392676967811,0.3626607323032189,0.06375,0.0,54.57367990637481,0.0,59.99971925287566,299.9604848484849,nan,nan,nan,
Full-HBTASP,300,4,505,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,73cdab68096cc443e0e24ada558429cabf1afc7f75cc16ce9d024a0d7cee62f9,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.683984406249836,0.683984406249836,0.6884000000000013,16000,0.6856105459501034,4000,4000,0.4950360653124071,4000,0.4950360653124071,0.6383446830218568,0.3616553169781432,0.062,0.0,54.70089633383221,0.0,59.99877244861884,299.9575151515153,nan,nan,nan,
Full-HBTASP,300,4,606,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7833957291a032d51d81862cac99e9d8ccb12f68b533b2caf53ee51ae3f9dc9c,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.684056831249835,0.684056831249835,0.6884000000000013,16000,0.685705715033933,4000,4000,0.4944495985180446,4000,0.4944495985180446,0.6325778407130006,0.3674221592869994,0.064,0.0,54.84114485627742,0.0,59.9993902215455,299.9604848484849,nan,nan,nan,
Full-HBTASP,300,4,707,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,7299403d9d2d4f4ccec9f76133c48d8d07e2ed601a2777f731db87ca14e66056,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6839136124998381,0.6839136124998381,0.6884000000000013,16000,0.6855710902268055,4000,4000,0.4925600119957619,4000,0.4925600119957619,0.6326269667840994,0.3673730332159006,0.062,0.0,54.68013358997575,0.0,59.99984574996114,299.9604848484849,nan,nan,nan,
Full-HBTASP,300,4,808,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,332b0fc25c5dccfb6fb5145b59221f17277c51b24f8c2d6148183eada1540c2c,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6840943624998349,0.6840943624998349,0.6884000000000013,16000,0.6856019624888798,4000,4000,0.4935164013687587,4000,0.4935164013687587,0.6326826560488412,0.3673173439511588,0.062,0.0,54.83517365383559,0.0,59.99991810536652,299.9604848484849,nan,nan,nan,
Full-HBTASP,300,4,909,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,3a15676bda67054cb5929717fc730bfa67cd49969827870cd1819db4b67b2b0f,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6841288687498367,0.6841288687498367,0.6884000000000013,16000,0.6857123794920092,4000,4000,0.4939291099666315,4000,0.4939291099666315,0.6327568500165388,0.3672431499834612,0.064,0.0,54.69234433271515,0.0,59.99927613637256,299.9634545454546,nan,nan,nan,
Full-HBTASP,300,4,1010,1000,16000,0.0,0.0,0.0,0,16000,0,0,4000,4000,0,0,0,4000,0,0.0,0.0,0.0,f74ec5db6e908852b709fb2fc49501319e260c6bb970c5803f31b89af1514827,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.683983618749839,0.683983618749839,0.6884000000000013,16000,0.6856805782153497,4000,4000,0.4980972102769603,4000,0.4980972102769603,0.6345342494026772,0.3654657505973228,0.059,0.0,54.49995005080399,0.0,59.99977441494273,299.9604848484849,nan,nan,nan,
Full-HBTASP,300,6,101,1000,24000,0.0,198.0,0.0,0,23802,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,368e16a18b5b73e12179e2ceeeef5d7bbd6d7e12c7147fe591b0919c4402b0f8,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6697045668429064,0.6641795041664524,0.6884000000000013,23802,0.6728058848429497,6000,6000,0.4905490549888406,5996,0.4917437315591332,0.6347099238757459,0.3652900761242541,0.0685,0.0011946765702925,59.44702448795429,0.0,59.99999978142092,299.95706969696965,nan,nan,nan,
Full-HBTASP,300,6,202,1000,24000,0.0,164.0,0.0,0,23836,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,1647dacc78c42fdbc64e7d28ec9e5575601944c739c0044734f158d076fd1351,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.668778687699057,0.6642086999997802,0.6884000000000013,23836,0.6731280380825172,6000,6000,0.4909413354216456,6000,0.4914914634980935,0.6349211549912981,0.3650788450087019,0.066,0.0005501280764478,59.45821360234659,0.0,59.99998761241541,299.99043582887714,nan,nan,nan,
Full-HBTASP,300,6,303,1000,24000,0.0,143.0,0.0,0,23857,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,b40e3956fc736148fe48725c99a765faa7ca344bcdde335f7de5815dce321912,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6692303726367433,0.6652428749997827,0.6884000000000013,23857,0.6735823359206112,6000,6000,0.4953403063242354,6000,0.4961178275435373,0.6390036881095648,0.3609963118904352,0.0623333333333333,0.0007775212193019,59.39708059300825,0.0,59.99998477830656,299.97406060606073,nan,nan,nan,
Full-HBTASP,300,6,404,1000,24000,0.0,174.0,0.0,0,23826,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,90dd8c8ff63030dd9dbbd25c0b5e9d426cebafe711c88974834a56210f18bdc1,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6691820700073419,0.6643304999997887,0.6884000000000013,23826,0.6733617133879372,6000,6000,0.4914889346104532,5996,0.492244888260939,0.6355556039123146,0.3644443960876854,0.0675,0.0007559536504858,59.437989271054334,0.0,59.99998443920836,299.9770303030304,nan,nan,nan,
Full-HBTASP,300,6,505,1000,24000,0.0,180.0,0.0,0,23820,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,64fec059e2099a382af339a6780c28497caac0c5ebb5f50adb7d0e94049738cd,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6690134466832421,0.6639958458331179,0.6884000000000013,23820,0.673156797563452,6000,6000,0.4927894989967792,5992,0.4940897263753804,0.63556621629764,0.36443378370236,0.0633333333333333,0.0013002273786012,59.45147826778485,0.0,59.99999730285793,299.966547593583,nan,nan,nan,
Full-HBTASP,300,6,606,1000,24000,0.0,175.0,0.0,0,23825,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,ae880915da58fff9f20affe7a5a25900cde6365bd54144492baa5036a1d84adc,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6690477817416506,0.6641693083331177,0.6884000000000013,23825,0.6733479704117166,6000,6000,0.4933823123542263,5988,0.4947547539227151,0.6373343289880115,0.3626656710119885,0.0681666666666666,0.0013724415684888,59.42988425028058,0.0,59.99999285754801,299.9734424242425,nan,nan,nan,
Full-HBTASP,300,6,707,1000,24000,0.0,135.0,0.0,0,23865,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,c0f27110c744a3fc7a33aecc95f2268b53928f9aef18cbadd02b335ecd207f0e,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.66910335218918,0.665339645833116,0.6884000000000013,23865,0.6740188229140661,6000,6000,0.4940615954880898,5988,0.4955249435081961,0.6382044484206889,0.3617955515793111,0.0638333333333333,0.0014633480201062,59.4489488983108,0.0,59.9999995858315,299.9843030303031,nan,nan,nan,
Full-HBTASP,300,6,808,1000,24000,0.0,204.0,0.0,0,23796,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,063cb3f34bb5042d5a315795e5ea1e803957554d0c67c50190b2b486a6968f17,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6693295721967875,0.6636402708331147,0.6884000000000013,23796,0.6729146212527625,6000,6000,0.4903006521005571,5980,0.4927598327485014,0.6331720621682188,0.3668279378317812,0.0636666666666666,0.0024591806479442,59.43636663268644,0.0,59.99999113771652,299.96883636363634,nan,nan,nan,
Full-HBTASP,300,6,909,1000,24000,0.0,167.0,0.0,0,23833,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,43ca3bc1908129b5c2ac96d7e4719f6173824add31150444bda10a9206dc8922,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.669484638945785,0.6648261416664539,0.6884000000000013,23833,0.67331807252555,6000,6000,0.4913947533562959,5992,0.4931685000538949,0.6360118677927308,0.3639881322072692,0.0636666666666666,0.0017737466975989,59.46125014136159,0.0,59.99999229624087,299.97112121212126,nan,nan,nan,
Full-HBTASP,300,6,1010,1000,24000,0.0,167.0,0.0,0,23833,0,0,6000,6000,0,0,0,6000,0,0.0,0.0,0.0,da29db140ec3433f5a7bef5bfca040b9d439fbd33929da0e9b1ac51f823030f9,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6690288549488042,0.6643735291664521,0.6884000000000013,23833,0.6730193833949943,6000,6000,0.491687815446952,5996,0.49297014822077,0.6357154078893997,0.3642845921106002,0.0648333333333333,0.0012823327738179,59.42965886665711,0.0,59.99999329423453,299.9698060606061,nan,nan,nan,
Full-HBTASP,300,8,101,1000,32000,0.0,721.0,0.0,0,31279,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,48536fc5e075a2292b527fb68f9e0371d396b2957068a8b27317e7a61bf9ac13,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6460413344414728,0.6314852156248384,0.6884000000000013,31279,0.6526251993501516,8000,8000,0.4832541541466341,7976,0.487304053118915,0.6455051221347486,0.3544948778652513,0.068125,0.0040498989722809,59.66913412871774,0.0,59.99999299591218,299.9877090909091,nan,nan,nan,
Full-HBTASP,300,8,202,1000,32000,0.0,648.0,0.0,0,31352,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,570e9630deff505ba1c5363a004cd8917cdc4ddeaaa2dfbdb2999707f9626552,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6462451932889391,0.6331587281248382,0.6884000000000013,31352,0.6536364891428634,8000,8000,0.482014537634388,8000,0.4838032138075536,0.6436902084816492,0.3563097915183508,0.073,0.0017886761731656,59.67254421316698,0.0,59.99999702484568,299.97967272727266,nan,nan,nan,
Full-HBTASP,300,8,303,1000,32000,0.0,661.0,0.0,0,31339,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,7258aada57693e7fc41c3edb014bd97cd32dde8bd5dca77e2f1cb8b3ef00eaf8,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6456932193112364,0.6323556187498386,0.6884000000000013,31339,0.6534919561830907,8000,8000,0.478477537953538,7984,0.4823410302346463,0.6387363161018693,0.3612636838981307,0.079125,0.0038634922811083,59.6673516351751,0.0,59.99996691971997,299.9883748663101,nan,nan,nan,
Full-HBTASP,300,8,404,1000,32000,0.0,666.0,0.0,0,31334,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,620f015056b4913eca566e19dd498b9d34ce3df10a7782d95a50b5b4aece1a2a,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6453882428031801,0.6319560999998389,0.6884000000000013,31334,0.6528599098442235,8000,8000,0.4789135352524558,7984,0.4835474012532965,0.6350183596326787,0.3649816403673213,0.077125,0.0046338660008407,59.67394762977312,0.0,59.99998780906107,299.98866577540105,nan,nan,nan,
Full-HBTASP,300,8,505,1000,32000,0.0,625.0,0.0,0,31375,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,4c81619bc200eebb3080c210bdc746b4414b0cc7c3fbb63c2a1ce3f91c436327,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6455572270914701,0.6329486874998398,0.6884000000000013,31375,0.6538619643308048,8000,8000,0.4813820370401044,7976,0.4852077044756125,0.6462085584292384,0.3537914415707616,0.077,0.0038256674355081,59.66388813807651,0.0,59.99999099846319,299.993544919786,nan,nan,nan,
Full-HBTASP,300,8,606,1000,32000,0.0,648.0,0.0,0,31352,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,820400f60474dd2d047d6af68da1f0bbcc78c2597c68a44e9fae693f09b01e62,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.646203996555075,0.6331183656248347,0.6884000000000013,31352,0.6539994911508494,8000,8000,0.4803445944286773,7984,0.4839738679201856,0.640985863602123,0.359014136397877,0.072625,0.0036292734915083,59.66881757076506,0.0,59.99997108836212,299.9817363636364,nan,nan,nan,
Full-HBTASP,300,8,707,1000,32000,0.0,600.0,0.0,0,31400,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,265cd3c30607304ee4b6dbfbe241a7f7f4ee382cc1c459bb4718426a447809b3,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6459723598724478,0.6338603781248395,0.6884000000000013,31400,0.6548808264264261,8000,8000,0.4812446608530214,7968,0.485488837143215,0.6362892082303314,0.3637107917696686,0.0745,0.0042441762901935,59.668238845625,0.0,59.999992162193024,299.9880636363636,nan,nan,nan,
Full-HBTASP,300,8,808,1000,32000,0.0,551.0,0.0,0,31449,0,0,8000,8000,0,0,0,8000,0,0.0,0.0,0.0,f4866bde13e803cb907ec64e47284a1135ec88db541e26e30e289fa70c4a5ff8,assigned_level_sensitivity,dynamic,periodic,0.0,False,True,nan,True,0.0,0.0,0.0,0.0,0.6456366021175478,0.6345195468748362,0.6884000000000013,31449,0.6549093104861666,8000,8000,0.4844716624228189,7976,0.4883608315312092,0.6435422996490865,0.3564577003509135,0.069875,0.0038891691083902,59.6821801648571,0.0,59.9999965859076,299.9728727272727,nan,nan,nan,
